codigo,alvo,evento,particao,h,motor,regime,n,mae_cm,vies_cm,cobertura_pareada
86720000,Encantado,ev20240119,selecao,6,persistencia,subida,16,61.5625,-53.8125,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,linear,todos,281,17.565235137588918,2.2004167014858567,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,linear,alto,34,34.42094705821783,13.826998282636564,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,linear,subida,19,46.48144654793996,20.966432827873177,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_nivel,todos,281,32.37771785243241,18.297342063746186,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_nivel,alto,34,23.056147753154832,-19.18804660507801,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_nivel,subida,19,33.09709266704445,-32.578256849780175,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_delta,todos,281,21.154447531624157,2.0981002063228154,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_delta,alto,34,30.905198504105655,-19.41886901941563,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,gbm_delta,subida,19,44.043918963368334,-36.068961259509706,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,persistencia,todos,281,24.469750889679716,0.0711743772241993,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,persistencia,alto,34,79.76470588235294,-26.176470588235293,0.98943661971831
86720000,Encantado,ev20240119,selecao,9,persistencia,subida,19,102.26315789473684,-87.3157894736842,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,linear,todos,281,25.94923128662075,4.890589391961942,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,linear,alto,37,62.55002432916501,0.2625576930058219,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,linear,subida,20,68.24167371859333,18.531179584977156,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_nivel,todos,281,35.9717053760179,16.17838536983318,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_nivel,alto,37,41.755732535699,-31.400052878498567,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_nivel,subida,20,47.53728380340464,-43.50064762352997,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_delta,todos,281,27.51535553771681,4.143392803561011,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_delta,alto,37,50.62754541609004,-37.144464189154,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,gbm_delta,subida,20,57.86622682987841,-49.43055271396086,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,persistencia,todos,281,32.306049822064054,0.0355871886120996,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,persistencia,alto,37,115.56756756756756,-42.270270270270274,0.98943661971831
86720000,Encantado,ev20240119,selecao,12,persistencia,subida,20,125.15,-102.75,0.98943661971831
86720000,Encantado,ev20240414,selecao,6,linear,todos,317,19.687466016597963,1.8412928687833785,1.0
86720000,Encantado,ev20240414,selecao,6,linear,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,linear,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_nivel,todos,317,71.82131396541872,61.1519060663266,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_delta,todos,317,17.276653793476257,-0.1640280278595644,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,persistencia,todos,317,31.179810725552052,-2.107255520504732,1.0
86720000,Encantado,ev20240414,selecao,6,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,6,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,linear,todos,317,33.91449521414892,4.831352943266635,1.0
86720000,Encantado,ev20240414,selecao,9,linear,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,linear,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_nivel,todos,317,83.56305935386557,65.86625140456536,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_delta,todos,317,27.547012489989356,-0.6860793343986702,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,persistencia,todos,317,44.63722397476341,-3.0662460567823344,1.0
86720000,Encantado,ev20240414,selecao,9,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,9,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,linear,todos,317,49.380546702584034,10.675458700610964,1.0
86720000,Encantado,ev20240414,selecao,12,linear,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,linear,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_nivel,todos,317,95.36228826882592,68.59434903659447,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_delta,todos,317,39.82164839435597,-0.907357896915024,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,persistencia,todos,317,55.93375394321767,-3.8454258675078865,1.0
86720000,Encantado,ev20240414,selecao,12,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240414,selecao,12,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240430,selecao,6,linear,todos,168,52.16314231106425,-7.5015998688648,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,linear,alto,30,181.8481675690835,-50.12179626303067,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,linear,subida,27,156.3697102607283,-10.00707547622518,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_nivel,todos,168,109.08972569672522,2.432725785711081,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_nivel,alto,30,288.1522171953627,-281.24378863490193,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_nivel,subida,27,281.9458108341952,-274.26977910035,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_delta,todos,168,41.35597778946953,-16.752894418804512,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_delta,alto,30,147.90488223638104,-87.10801291038645,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,gbm_delta,subida,27,128.3608906707948,-60.80881364191192,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,persistencia,todos,168,63.642857142857146,-47.38095238095238,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,persistencia,alto,30,243.16666666666663,-243.16666666666663,0.7777777777777778
86720000,Encantado,ev20240430,selecao,6,persistencia,subida,27,232.1851851851852,-232.1851851851852,0.7777777777777778
86720000,Encantado,ev20240430,selecao,9,linear,todos,160,78.04559958255494,-21.44268358525786,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,linear,alto,27,261.4234436330154,-146.6749318798442,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,linear,subida,24,221.65503968686963,-92.56296396455213,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_nivel,todos,160,128.2648950411323,5.129611906597523,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_nivel,alto,27,348.01654963081097,-348.01654963081097,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_nivel,subida,24,334.84332106584355,-334.84332106584355,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_delta,todos,160,59.24537204715087,-39.39257828792098,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_delta,alto,27,228.82335585504595,-221.01605378350524,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,gbm_delta,subida,24,208.21103404924725,-199.42781921876397,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,persistencia,todos,160,88.575,-68.05,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,persistencia,alto,27,364.4074074074074,-364.4074074074074,0.8247422680412371
86720000,Encantado,ev20240430,selecao,9,persistencia,subida,24,352.5416666666667,-352.5416666666667,0.8247422680412371
86720000,Encantado,ev20240430,selecao,12,linear,todos,156,96.9902298822742,-32.9018451823005,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,linear,alto,26,311.9680083882922,-230.3914382828257,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,linear,subida,22,256.43379617591364,-170.87851925158515,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_nivel,todos,156,137.322658832882,1.8171504320021143,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_nivel,alto,26,388.738851666083,-388.738851666083,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_nivel,subida,22,377.703263205173,-377.703263205173,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_delta,todos,156,81.43314133499773,-51.393537984446034,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_delta,alto,26,328.432072826366,-311.0347672933962,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,gbm_delta,subida,22,314.11630568513334,-314.11630568513334,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,persistencia,todos,156,107.6346153846154,-82.5448717948718,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,persistencia,alto,26,461.9230769230769,-440.9230769230769,0.7428571428571429
86720000,Encantado,ev20240430,selecao,12,persistencia,subida,22,448.0,-448.0,0.7428571428571429
86720000,Encantado,ev20240616,selecao,6,linear,todos,232,22.99800383031705,-2.734145855669004,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,linear,alto,127,25.345080278814606,-4.776180345176263,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,linear,subida,42,31.383762199992173,-21.105049021542047,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_nivel,todos,232,40.90375450553278,29.834902354870124,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_nivel,alto,127,52.65228460388236,32.88574948754818,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_nivel,subida,42,57.67782109208623,55.65790441274155,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_delta,todos,232,17.794093566575235,4.133864507937967,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_delta,alto,127,20.671925120552395,3.7196693054787615,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,gbm_delta,subida,42,21.86111056084282,11.572593136077026,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,persistencia,todos,232,47.58620689655172,22.57758620689655,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,persistencia,alto,127,71.74015748031496,30.921259842519685,0.8467153284671532
86720000,Encantado,ev20240616,selecao,6,persistencia,subida,42,62.30952380952381,-59.166666666666664,0.8467153284671532
86720000,Encantado,ev20240616,selecao,9,linear,todos,231,35.65293220992784,-6.216101189389217,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,linear,alto,128,44.34136315602866,-11.955051201970996,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,linear,subida,46,55.111672606998674,-36.07336065874552,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_nivel,todos,231,46.79144745558053,37.99744724751405,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_nivel,alto,128,60.87173854322985,45.07383266326244,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_nivel,subida,46,63.33345675207851,56.28587755810152,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_delta,todos,231,25.22709313831687,6.177906390893841,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_delta,alto,128,33.055838638235116,8.850393235300192,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,gbm_delta,subida,46,37.66855268055565,23.74410961828817,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,persistencia,todos,231,68.04761904761905,31.883116883116884,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,persistencia,alto,128,105.109375,41.640625,0.8369565217391305
86720000,Encantado,ev20240616,selecao,9,persistencia,subida,46,91.5,-80.15217391304348,0.8369565217391305
86720000,Encantado,ev20240616,selecao,12,linear,todos,229,46.76084238642001,-8.226333164444876,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,linear,alto,126,62.21446420653394,-19.55760808489296,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,linear,subida,47,75.52558269536333,-44.99360567035697,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_nivel,todos,229,54.43646156144025,45.89266615871695,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_nivel,alto,126,70.3739205902947,54.94363146220392,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_nivel,subida,47,80.88440531226453,73.18597700071714,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_delta,todos,229,34.87944348057191,15.907758004877744,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_delta,alto,126,51.5542118587093,24.83111649037394,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,gbm_delta,subida,47,66.42512949405463,59.820180159522856,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,persistencia,todos,229,86.8471615720524,40.17467248908297,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,persistencia,alto,126,135.56349206349208,51.65873015873016,0.8178571428571428
86720000,Encantado,ev20240616,selecao,12,persistencia,subida,47,117.14893617021276,-93.5744680851064,0.8178571428571428
86720000,Encantado,ev20240715,selecao,6,linear,todos,278,15.442393529667282,0.0095216076423386,1.0
86720000,Encantado,ev20240715,selecao,6,linear,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,linear,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_nivel,todos,278,16.818575381057578,10.34925215858438,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_delta,todos,278,13.392286759841106,1.8617499154509725,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,persistencia,todos,278,13.20503597122302,-0.7517985611510791,1.0
86720000,Encantado,ev20240715,selecao,6,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,6,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,linear,todos,278,21.304414875427025,0.5028673703881131,1.0
86720000,Encantado,ev20240715,selecao,9,linear,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,linear,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_nivel,todos,278,18.428461003408454,10.673253992008023,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_delta,todos,278,16.240934990535738,-1.094210019718136,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,persistencia,todos,278,16.834532374100718,-1.0359712230215827,1.0
86720000,Encantado,ev20240715,selecao,9,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,9,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,linear,todos,278,24.326801838380987,3.8049695760142863,1.0
86720000,Encantado,ev20240715,selecao,12,linear,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,linear,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_nivel,todos,278,20.7522521675398,13.742058176384656,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_nivel,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_nivel,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_delta,todos,278,16.54210484788734,-3.60358677112319,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_delta,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,gbm_delta,subida,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,persistencia,todos,278,20.571942446043167,-1.2410071942446044,1.0
86720000,Encantado,ev20240715,selecao,12,persistencia,alto,0,,,1.0
86720000,Encantado,ev20240715,selecao,12,persistencia,subida,0,,,1.0
86720000,Encantado,ev20240824,selecao,6,linear,todos,62,23.75039464426388,4.950453118399531,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,linear,alto,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,linear,subida,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_nivel,todos,62,30.124933075450297,26.24660786337447,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_nivel,alto,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_nivel,subida,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_delta,todos,62,18.895638296298188,4.665702319859061,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_delta,alto,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,gbm_delta,subida,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,persistencia,todos,62,26.032258064516128,7.451612903225806,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,persistencia,alto,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,6,persistencia,subida,0,,,0.8732394366197183
86720000,Encantado,ev20240824,selecao,9,linear,todos,59,34.733229460417384,10.97783494921008,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,linear,alto,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,linear,subida,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_nivel,todos,59,40.09086522128991,36.25496611332952,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_nivel,alto,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_nivel,subida,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_delta,todos,59,22.37850225548325,5.999625119510771,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_delta,alto,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,gbm_delta,subida,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,persistencia,todos,59,30.35593220338983,13.983050847457626,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,persistencia,alto,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,9,persistencia,subida,0,,,0.8309859154929577
86720000,Encantado,ev20240824,selecao,12,linear,todos,56,41.50558878190211,20.711109134815537,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,linear,alto,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,linear,subida,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_nivel,todos,56,47.436529151626395,44.20854796693487,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_nivel,alto,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_nivel,subida,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_delta,todos,56,22.546499665488916,13.290120897137903,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_delta,alto,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,gbm_delta,subida,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,persistencia,todos,56,34.357142857142854,21.785714285714285,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,persistencia,alto,0,,,0.7887323943661971
86720000,Encantado,ev20240824,selecao,12,persistencia,subida,0,,,0.7887323943661971
86720000,Encantado,ev20241003,selecao,6,linear,todos,253,13.284987971128968,1.8469727255035508,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,linear,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,linear,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_nivel,todos,253,28.386294642538072,25.41898672277383,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_nivel,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_nivel,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_delta,todos,253,9.473426633170078,4.184508137105126,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_delta,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,gbm_delta,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,persistencia,todos,253,19.8300395256917,-0.0118577075098814,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,persistencia,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,6,persistencia,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,linear,todos,253,21.176339571447155,3.992116750168397,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,linear,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,linear,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_nivel,todos,253,39.70384946370323,33.36088851693662,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_nivel,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_nivel,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_delta,todos,253,14.910388839857015,6.074078603244485,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_delta,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,gbm_delta,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,persistencia,todos,253,28.58893280632411,0.3359683794466403,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,persistencia,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,9,persistencia,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,linear,todos,253,29.532411743851185,9.26006331364831,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,linear,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,linear,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_nivel,todos,253,49.6000334371687,40.72237585319147,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_nivel,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_nivel,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_delta,todos,253,24.741357620719544,15.253761862693707,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_delta,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,gbm_delta,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,persistencia,todos,253,36.723320158102766,1.2608695652173914,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,persistencia,alto,0,,,0.9547169811320756
86720000,Encantado,ev20241003,selecao,12,persistencia,subida,0,,,0.9547169811320756
86720000,Encantado,ev20241012,selecao,6,linear,todos,226,18.558623283296793,-1.4652769502499874,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,linear,alto,21,24.434291868158923,3.084118461763529,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,linear,subida,12,30.634393267533444,6.471754423216339,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_nivel,todos,226,20.847353356924945,18.07333561924524,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_nivel,alto,21,24.494888280680023,16.179622994549884,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_nivel,subida,12,23.192980306905763,8.64126605617802,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_delta,todos,226,10.950514045543844,2.592302810724066,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_delta,alto,21,11.74096716510741,-0.958451199561745,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,gbm_delta,subida,12,15.747975275913744,1.629630616276586,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,persistencia,todos,226,23.01769911504425,-1.0353982300884956,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,persistencia,alto,21,47.666666666666664,-13.0,0.9868995633187772
86720000,Encantado,ev20241012,selecao,6,persistencia,subida,12,56.333333333333336,-49.833333333333336,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,linear,todos,226,25.250365820917093,-2.1303457615913737,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,linear,alto,24,33.43533203172889,1.743379329045368,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,linear,subida,15,42.16284045466384,-1.6720345283259803,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_nivel,todos,226,32.42711119125861,27.469968918025792,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_nivel,alto,24,48.65610781778313,48.22801363368913,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_nivel,subida,15,50.43638248839631,49.7514317938459,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_delta,todos,226,15.085250141779104,2.87537439181423,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_delta,alto,24,18.76719057929524,-5.287186433530823,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,gbm_delta,subida,15,23.42920212889338,-9.48794825767474,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,persistencia,todos,226,32.849557522123895,-1.407079646017699,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,persistencia,alto,24,77.58333333333333,-22.333333333333332,0.9868995633187772
86720000,Encantado,ev20241012,selecao,9,persistencia,subida,15,86.4,-73.46666666666667,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,linear,todos,226,32.93952910086397,-0.7851519184017711,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,linear,alto,27,52.70740434095302,-3.711510840864472,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,linear,subida,18,66.82561379858531,-15.709736192829483,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_nivel,todos,226,43.98931252035477,35.301608865707216,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_nivel,alto,27,43.8914548430999,33.85482080578862,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_nivel,subida,18,41.78520892825978,28.08963289692123,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_delta,todos,226,24.130351962515466,10.904888724454729,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_delta,alto,27,31.24534516167884,-10.890360813205266,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,gbm_delta,subida,18,37.8397549218453,-25.36380404048085,0.9868995633187772
86720000,Encantado,ev20241012,selecao,12,persistencia,todos,226,41.9646017699115,-1.8849557522123896,0.9868995633187772
