codigo,alvo,evento,particao,h,motor,ajuste,n,mae_cm,vies_cm,max_erro_cm,regime
86879300,Estrela,ev20231103,desenvolvimento,12,gbm_postos,integral_12h,18,48.92878073580659,34.09630167911577,127.43139147118609,subida
86879300,Estrela,ev20231103,desenvolvimento,12,gbm_postos,integral_6h,18,48.91234676109809,39.52195417908389,131.12378171104638,subida
86879300,Estrela,ev20231103,desenvolvimento,12,gbm_postos,meio_12h,18,42.33046647093899,23.4434302893306,111.61275895671952,subida
86879300,Estrela,ev20231103,desenvolvimento,12,gbm_postos,meio_6h,18,42.145862992991674,26.156256539314704,113.45895407664966,subida
86879300,Estrela,ev20231103,desenvolvimento,12,gbm_postos,original,18,37.182003784583245,12.790558899545468,95.79412644225295,subida
86879300,Estrela,ev20231103,desenvolvimento,12,linear,integral_12h,18,84.42088708911746,32.70678554986499,145.80690314825688,subida
86879300,Estrela,ev20231103,desenvolvimento,12,linear,integral_6h,18,90.26226061542022,46.87873575855721,168.73166296325894,subida
86879300,Estrela,ev20231103,desenvolvimento,12,linear,meio_12h,18,73.96506069483162,13.852364989486242,109.54113606526585,subida
86879300,Estrela,ev20231103,desenvolvimento,12,linear,meio_6h,18,76.68782663179701,20.938340093832366,118.14708171735083,subida
86879300,Estrela,ev20231103,desenvolvimento,12,linear,original,18,64.71393329213245,-5.0020555708924554,121.52336709680708,subida
86879300,Estrela,ev20231103,desenvolvimento,12,ridge_montante,integral_12h,18,84.42088708911746,32.70678554986499,145.80690314825688,subida
86879300,Estrela,ev20231103,desenvolvimento,12,ridge_montante,integral_6h,18,90.26226061542022,46.87873575855721,168.73166296325894,subida
86879300,Estrela,ev20231103,desenvolvimento,12,ridge_montante,meio_12h,18,73.96506069483162,13.852364989486242,109.54113606526585,subida
86879300,Estrela,ev20231103,desenvolvimento,12,ridge_montante,meio_6h,18,76.68782663179701,20.938340093832366,118.14708171735083,subida
86879300,Estrela,ev20231103,desenvolvimento,12,ridge_montante,original,18,64.71393329213245,-5.0020555708924554,121.52336709680708,subida
86879300,Estrela,ev20231113,desenvolvimento,6,gbm_postos,integral_12h,89,42.59514496600098,2.120574536101864,155.10810036835915,subida
86879300,Estrela,ev20231113,desenvolvimento,6,gbm_postos,integral_6h,89,40.98715698533635,3.820997300395501,136.88556040189314,subida
86879300,Estrela,ev20231113,desenvolvimento,6,gbm_postos,meio_12h,89,35.85758942726745,-7.991300846348382,160.99406417022055,subida
86879300,Estrela,ev20231113,desenvolvimento,6,gbm_postos,meio_6h,89,33.66452680557507,-7.14108946420157,149.38325592359274,subida
86879300,Estrela,ev20231113,desenvolvimento,6,gbm_postos,original,89,34.63149707142685,-18.103176228798617,172.36385736824718,subida
86879300,Estrela,ev20231113,desenvolvimento,6,linear,integral_12h,89,35.280202760741695,5.871602138893143,211.15394094390444,subida
86879300,Estrela,ev20231113,desenvolvimento,6,linear,integral_6h,89,36.59265615080735,5.926024341166672,208.9285275618222,subida
86879300,Estrela,ev20231113,desenvolvimento,6,linear,meio_12h,89,27.106268909188227,-5.495583898027993,213.62066259804146,subida
86879300,Estrela,ev20231113,desenvolvimento,6,linear,meio_6h,89,28.355842234832835,-5.468372796891237,212.50795590700045,subida
86879300,Estrela,ev20231113,desenvolvimento,6,linear,original,89,27.465274563974532,-16.86276993494917,216.08738425217848,subida
86879300,Estrela,ev20231113,desenvolvimento,6,ridge_montante,integral_12h,89,35.280202760741695,5.871602138893143,211.15394094390444,subida
86879300,Estrela,ev20231113,desenvolvimento,6,ridge_montante,integral_6h,89,36.59265615080735,5.926024341166672,208.9285275618222,subida
86879300,Estrela,ev20231113,desenvolvimento,6,ridge_montante,meio_12h,89,27.106268909188227,-5.495583898027993,213.62066259804146,subida
86879300,Estrela,ev20231113,desenvolvimento,6,ridge_montante,meio_6h,89,28.355842234832835,-5.468372796891237,212.50795590700045,subida
86879300,Estrela,ev20231113,desenvolvimento,6,ridge_montante,original,89,27.465274563974532,-16.86276993494917,216.08738425217848,subida
86879300,Estrela,ev20231113,desenvolvimento,9,gbm_postos,integral_12h,90,72.24124061366967,-1.3924527335351664,308.7407916114287,subida
86879300,Estrela,ev20231113,desenvolvimento,9,gbm_postos,integral_6h,90,70.15428118912435,4.367240262463957,263.29028587609764,subida
86879300,Estrela,ev20231113,desenvolvimento,9,gbm_postos,meio_12h,90,60.05482745227404,-13.24803076642411,286.0458946307831,subida
86879300,Estrela,ev20231113,desenvolvimento,9,gbm_postos,meio_6h,90,56.780242231836986,-10.368184268424544,263.32064176311746,subida
86879300,Estrela,ev20231113,desenvolvimento,9,gbm_postos,original,90,57.98341812705695,-25.103608799313047,269.8646685444644,subida
86879300,Estrela,ev20231113,desenvolvimento,9,linear,integral_12h,90,64.8593759387885,10.147385015686814,373.79080904720786,subida
86879300,Estrela,ev20231113,desenvolvimento,9,linear,integral_6h,90,70.37426541691553,16.398588014522847,369.1872269174157,subida
86879300,Estrela,ev20231113,desenvolvimento,9,linear,meio_12h,90,50.29539288421335,-9.805718074331946,375.171120071155,subida
86879300,Estrela,ev20231113,desenvolvimento,9,linear,meio_6h,90,51.96851807644725,-6.680116574913927,372.869329006259,subida
86879300,Estrela,ev20231113,desenvolvimento,9,linear,original,90,48.11080027826934,-29.758821164350685,376.5514310951021,subida
86879300,Estrela,ev20231113,desenvolvimento,9,ridge_montante,integral_12h,90,64.8593759387885,10.147385015686814,373.79080904720786,subida
86879300,Estrela,ev20231113,desenvolvimento,9,ridge_montante,integral_6h,90,70.37426541691553,16.398588014522847,369.1872269174157,subida
86879300,Estrela,ev20231113,desenvolvimento,9,ridge_montante,meio_12h,90,50.29539288421335,-9.805718074331946,375.171120071155,subida
86879300,Estrela,ev20231113,desenvolvimento,9,ridge_montante,meio_6h,90,51.96851807644725,-6.680116574913927,372.869329006259,subida
86879300,Estrela,ev20231113,desenvolvimento,9,ridge_montante,original,90,48.11080027826934,-29.758821164350685,376.5514310951021,subida
86879300,Estrela,ev20231113,desenvolvimento,12,gbm_postos,integral_12h,96,99.70529768374412,-8.28723884948282,431.17085480224296,subida
86879300,Estrela,ev20231113,desenvolvimento,12,gbm_postos,integral_6h,96,99.7882656614102,0.7483307499439936,437.84456129987484,subida
86879300,Estrela,ev20231113,desenvolvimento,12,gbm_postos,meio_12h,96,85.14832616675228,-20.370701049944643,393.2443136211982,subida
86879300,Estrela,ev20231113,desenvolvimento,12,gbm_postos,meio_6h,96,82.50446616234787,-15.852916250231239,385.8096825095188,subida
86879300,Estrela,ev20231113,desenvolvimento,12,gbm_postos,original,96,81.90756259290607,-32.45416325040645,356.2418990637252,subida
86879300,Estrela,ev20231113,desenvolvimento,12,linear,integral_12h,96,84.2137518668316,1.012810086718389,525.4213946416739,subida
86879300,Estrela,ev20231113,desenvolvimento,12,linear,integral_6h,96,97.32069309740423,13.551231350731456,530.1795860353511,subida
86879300,Estrela,ev20231113,desenvolvimento,12,linear,meio_12h,96,72.80765134941383,-23.458855826888392,527.1572494341979,subida
86879300,Estrela,ev20231113,desenvolvimento,12,linear,meio_6h,96,74.62661008695308,-17.18964519488185,529.5363451310366,subida
86879300,Estrela,ev20231113,desenvolvimento,12,linear,original,96,73.28903003559104,-47.93052174049517,528.8931042267218,subida
86879300,Estrela,ev20231113,desenvolvimento,12,ridge_montante,integral_12h,96,84.2137518668316,1.012810086718389,525.4213946416739,subida
86879300,Estrela,ev20231113,desenvolvimento,12,ridge_montante,integral_6h,96,97.32069309740423,13.551231350731456,530.1795860353511,subida
86879300,Estrela,ev20231113,desenvolvimento,12,ridge_montante,meio_12h,96,72.80765134941383,-23.458855826888392,527.1572494341979,subida
86879300,Estrela,ev20231113,desenvolvimento,12,ridge_montante,meio_6h,96,74.62661008695308,-17.18964519488185,529.5363451310366,subida
86879300,Estrela,ev20231113,desenvolvimento,12,ridge_montante,original,96,73.28903003559104,-47.93052174049517,528.8931042267218,subida
86879300,Estrela,ev20231129,desenvolvimento,6,gbm_postos,integral_12h,16,15.488285683299466,9.291443218414429,47.41241127330409,subida
86879300,Estrela,ev20231129,desenvolvimento,6,gbm_postos,integral_6h,16,18.826829771626493,10.006442966538813,58.63357141448205,subida
86879300,Estrela,ev20231129,desenvolvimento,6,gbm_postos,meio_12h,16,13.030791622453734,6.388997005304873,43.44737154976406,subida
86879300,Estrela,ev20231129,desenvolvimento,6,gbm_postos,meio_6h,16,15.29566134312455,6.746496879367044,49.057951620352924,subida
86879300,Estrela,ev20231129,desenvolvimento,6,gbm_postos,original,16,11.952805335965792,3.4865507921952883,39.482331826224026,subida
86879300,Estrela,ev20231129,desenvolvimento,6,linear,integral_12h,16,12.356079093209274,6.1572106798237485,21.985274481979786,subida
86879300,Estrela,ev20231129,desenvolvimento,6,linear,integral_6h,16,17.030257725868267,7.520910868114157,33.227570820770325,subida
86879300,Estrela,ev20231129,desenvolvimento,6,linear,meio_12h,16,12.85955184905798,8.233028116052324,24.16402698454499,subida
86879300,Estrela,ev20231129,desenvolvimento,6,linear,meio_6h,16,15.02166465269245,8.9148782101975,29.080406228938955,subida
86879300,Estrela,ev20231129,desenvolvimento,6,linear,original,16,13.363024604906698,10.308845552280857,28.66907481077874,subida
86879300,Estrela,ev20231129,desenvolvimento,6,ridge_montante,integral_12h,16,12.356079093209274,6.1572106798237485,21.985274481979786,subida
86879300,Estrela,ev20231129,desenvolvimento,6,ridge_montante,integral_6h,16,17.030257725868267,7.520910868114157,33.227570820770325,subida
86879300,Estrela,ev20231129,desenvolvimento,6,ridge_montante,meio_12h,16,12.85955184905798,8.233028116052324,24.16402698454499,subida
86879300,Estrela,ev20231129,desenvolvimento,6,ridge_montante,meio_6h,16,15.02166465269245,8.9148782101975,29.080406228938955,subida
86879300,Estrela,ev20231129,desenvolvimento,6,ridge_montante,original,16,13.363024604906698,10.308845552280857,28.66907481077874,subida
86879300,Estrela,ev20231129,desenvolvimento,9,gbm_postos,integral_12h,19,22.58799688148748,8.851524266262542,82.84679644679954,subida
86879300,Estrela,ev20231129,desenvolvimento,9,gbm_postos,integral_6h,19,31.401880348647015,10.010989224502486,101.69011606658046,subida
86879300,Estrela,ev20231129,desenvolvimento,9,gbm_postos,meio_12h,19,21.23279596043955,12.443600501143907,82.769924963834,subida
86879300,Estrela,ev20231129,desenvolvimento,9,gbm_postos,meio_6h,19,24.424441803553357,13.023332980263866,92.19158477372434,subida
86879300,Estrela,ev20231129,desenvolvimento,9,gbm_postos,original,19,21.693727645478187,16.035676736025273,82.69305348086846,subida
86879300,Estrela,ev20231129,desenvolvimento,9,linear,integral_12h,19,21.53356592683131,11.11493761987901,45.7719724174799,subida
86879300,Estrela,ev20231129,desenvolvimento,9,linear,integral_6h,19,23.901442246672307,11.45006285252431,52.89177588524922,subida
86879300,Estrela,ev20231129,desenvolvimento,9,linear,meio_12h,19,22.48680046697674,14.235327237248288,49.93010140354886,subida
86879300,Estrela,ev20231129,desenvolvimento,9,linear,meio_6h,19,23.22382511629888,14.402889853570946,53.49000313743363,subida
86879300,Estrela,ev20231129,desenvolvimento,9,linear,original,19,23.471641892856127,17.35571685461758,54.08823038961782,subida
86879300,Estrela,ev20231129,desenvolvimento,9,ridge_montante,integral_12h,19,21.53356592683131,11.11493761987901,45.7719724174799,subida
86879300,Estrela,ev20231129,desenvolvimento,9,ridge_montante,integral_6h,19,23.901442246672307,11.45006285252431,52.89177588524922,subida
86879300,Estrela,ev20231129,desenvolvimento,9,ridge_montante,meio_12h,19,22.48680046697674,14.235327237248288,49.93010140354886,subida
86879300,Estrela,ev20231129,desenvolvimento,9,ridge_montante,meio_6h,19,23.22382511629888,14.402889853570946,53.49000313743363,subida
86879300,Estrela,ev20231129,desenvolvimento,9,ridge_montante,original,19,23.471641892856127,17.35571685461758,54.08823038961782,subida
86879300,Estrela,ev20231129,desenvolvimento,12,gbm_postos,integral_12h,21,26.75253644047105,-2.2880121140536156,82.01905070704129,subida
86879300,Estrela,ev20231129,desenvolvimento,12,gbm_postos,integral_6h,21,28.06530792375519,-2.1774458307139044,82.01905070704129,subida
86879300,Estrela,ev20231129,desenvolvimento,12,gbm_postos,meio_12h,21,27.829878449924948,10.551800632456011,82.01905070704129,subida
86879300,Estrela,ev20231129,desenvolvimento,12,gbm_postos,meio_6h,21,25.513474662087145,10.607083774125861,82.01905070704129,subida
86879300,Estrela,ev20231129,desenvolvimento,12,gbm_postos,original,21,32.36051898061113,23.391613378965637,100.3503841989525,subida
86879300,Estrela,ev20231129,desenvolvimento,12,linear,integral_12h,21,30.98745113172179,24.990789693150386,66.59048451238095,subida
86879300,Estrela,ev20231129,desenvolvimento,12,linear,integral_6h,21,30.04298892196135,24.046327483389945,68.55000809965372,subida
86879300,Estrela,ev20231129,desenvolvimento,12,linear,meio_12h,21,30.454199926063904,24.958000519126387,69.66334949897032,subida
86879300,Estrela,ev20231129,desenvolvimento,12,linear,meio_6h,21,29.981968821183663,24.485769414246143,65.84953869814194,subida
86879300,Estrela,ev20231129,desenvolvimento,12,linear,original,21,30.211297176095634,24.92521134510233,74.65459046471233,subida
86879300,Estrela,ev20231129,desenvolvimento,12,ridge_montante,integral_12h,21,30.98745113172179,24.990789693150386,66.59048451238095,subida
86879300,Estrela,ev20231129,desenvolvimento,12,ridge_montante,integral_6h,21,30.04298892196135,24.046327483389945,68.55000809965372,subida
86879300,Estrela,ev20231129,desenvolvimento,12,ridge_montante,meio_12h,21,30.454199926063904,24.958000519126387,69.66334949897032,subida
86879300,Estrela,ev20231129,desenvolvimento,12,ridge_montante,meio_6h,21,29.981968821183663,24.485769414246143,65.84953869814194,subida
86879300,Estrela,ev20231129,desenvolvimento,12,ridge_montante,original,21,30.211297176095634,24.92521134510233,74.65459046471233,subida
86879300,Estrela,ev20240430,desenvolvimento,6,gbm_postos,integral_12h,32,102.53599958147495,-29.97278743419023,250.8749194415127,subida
86879300,Estrela,ev20240430,desenvolvimento,6,gbm_postos,integral_6h,32,120.7117582911375,-9.370069937439744,222.75084814036018,subida
86879300,Estrela,ev20240430,desenvolvimento,6,gbm_postos,meio_12h,32,113.19759219212027,-88.54697827978454,231.07903036026755,subida
86879300,Estrela,ev20240430,desenvolvimento,6,gbm_postos,meio_6h,32,106.63095462322656,-78.24561953140929,246.98382583085322,subida
86879300,Estrela,ev20240430,desenvolvimento,6,gbm_postos,original,32,148.17794032381,-147.1211691253789,288.6011052030449,subida
86879300,Estrela,ev20240430,desenvolvimento,6,linear,integral_12h,32,84.3695308098849,-17.196984438196502,195.54625569366567,subida
86879300,Estrela,ev20240430,desenvolvimento,6,linear,integral_6h,32,106.80725304915217,-4.471481387053593,258.8180818848923,subida
86879300,Estrela,ev20240430,desenvolvimento,6,linear,meio_12h,32,86.334871853865,-55.159852357670964,234.3496886687342,subida
86879300,Estrela,ev20240430,desenvolvimento,6,linear,meio_6h,32,90.79970157235022,-48.79710083209951,265.9856017643476,subida
86879300,Estrela,ev20240430,desenvolvimento,6,linear,original,32,106.38070521262917,-93.12272027714542,273.1531216438027,subida
86879300,Estrela,ev20240430,desenvolvimento,6,ridge_montante,integral_12h,32,80.86025671288382,-17.185687674216496,201.22582337224003,subida
86879300,Estrela,ev20240430,desenvolvimento,6,ridge_montante,integral_6h,32,101.84062506336362,-4.588384506869204,240.76930630924812,subida
86879300,Estrela,ev20240430,desenvolvimento,6,ridge_montante,meio_12h,32,85.12811146462829,-58.13900093149399,229.5160288571144,subida
86879300,Estrela,ev20240430,desenvolvimento,6,ridge_montante,meio_6h,32,87.90584692791833,-51.84034934782037,256.9612139765254,subida
86879300,Estrela,ev20240430,desenvolvimento,6,ridge_montante,original,32,108.0273488057646,-99.09231418877154,273.1531216438027,subida
86879300,Estrela,ev20240430,desenvolvimento,9,gbm_postos,integral_12h,32,198.12969172708273,-81.36377805635863,446.420207017587,subida
86879300,Estrela,ev20240430,desenvolvimento,9,gbm_postos,integral_6h,32,196.0877989529482,-40.339114238811355,445.4065817160672,subida
86879300,Estrela,ev20240430,desenvolvimento,9,gbm_postos,meio_12h,32,212.09616192178737,-167.8816942415172,359.7788899961472,subida
86879300,Estrela,ev20240430,desenvolvimento,9,gbm_postos,meio_6h,32,203.70743731743624,-147.3693623327436,339.24697268530826,subida
86879300,Estrela,ev20240430,desenvolvimento,9,gbm_postos,original,32,257.9598353909529,-254.3996104266758,455.1175536333835,subida
86879300,Estrela,ev20240430,desenvolvimento,9,linear,integral_12h,32,152.45691667201464,-41.91877193335622,411.00474345450766,subida
86879300,Estrela,ev20240430,desenvolvimento,9,linear,integral_6h,32,188.5629127213761,-16.374035423910215,395.5503566707325,subida
86879300,Estrela,ev20240430,desenvolvimento,9,linear,meio_12h,32,164.31478867078357,-102.73680853470835,402.7565758836215,subida
86879300,Estrela,ev20240430,desenvolvimento,9,linear,meio_6h,32,174.30283835643837,-89.96444027998531,383.1635347105205,subida
86879300,Estrela,ev20240430,desenvolvimento,9,linear,original,32,190.71788108804378,-163.5548451360604,488.9322782245256,subida
86879300,Estrela,ev20240430,desenvolvimento,9,ridge_montante,integral_12h,32,150.55705199167764,-41.717874014453066,417.7860375731566,subida
86879300,Estrela,ev20240430,desenvolvimento,9,ridge_montante,integral_6h,32,173.5209200627954,-15.047961460966363,391.4227355121002,subida
86879300,Estrela,ev20240430,desenvolvimento,9,ridge_montante,meio_12h,32,162.08289699114135,-108.31788132627526,398.04952122582904,subida
86879300,Estrela,ev20240430,desenvolvimento,9,ridge_montante,meio_6h,32,166.1095077884632,-94.98292504953187,374.1318508650643,subida
86879300,Estrela,ev20240430,desenvolvimento,9,ridge_montante,original,32,192.05999532917394,-174.91788863809745,488.9322782245256,subida
86879300,Estrela,ev20240430,desenvolvimento,12,gbm_postos,integral_12h,34,303.2944265093503,-110.53631464176678,604.4364925685695,subida
86879300,Estrela,ev20240430,desenvolvimento,12,gbm_postos,integral_6h,34,286.38438899529825,-67.6770304903456,660.2826942606684,subida
86879300,Estrela,ev20240430,desenvolvimento,12,gbm_postos,meio_12h,34,306.49509876725176,-226.60045163393835,528.0268095001284,subida
86879300,Estrela,ev20240430,desenvolvimento,12,gbm_postos,meio_6h,34,296.1573342940261,-205.1708095582278,471.3749145791969,subida
86879300,Estrela,ev20240430,desenvolvimento,12,gbm_postos,original,34,349.0421889366102,-342.66458862610995,642.6585081560909,subida
86879300,Estrela,ev20240430,desenvolvimento,12,linear,integral_12h,34,215.32441893235736,-60.247732064140955,657.8081678118078,subida
86879300,Estrela,ev20240430,desenvolvimento,12,linear,integral_6h,34,233.56376454375098,-19.766420871371853,831.6871019946493,subida
86879300,Estrela,ev20240430,desenvolvimento,12,linear,meio_12h,34,219.66649922181549,-139.57532201018796,576.6242607391032,subida
86879300,Estrela,ev20240430,desenvolvimento,12,linear,meio_6h,34,223.73746498757146,-119.3346664138034,579.8682998722625,subida
86879300,Estrela,ev20240430,desenvolvimento,12,linear,original,34,251.35907087178634,-218.902911956235,670.9579794421738,subida
86879300,Estrela,ev20240430,desenvolvimento,12,ridge_montante,integral_12h,34,224.94436663330006,-60.02168332528163,678.4297373903478,subida
86879300,Estrela,ev20240430,desenvolvimento,12,ridge_montante,integral_6h,34,225.6615184858149,-17.559977053404996,819.4598439836846,subida
86879300,Estrela,ev20240430,desenvolvimento,12,ridge_montante,meio_12h,34,225.5568994060525,-145.232026282651,573.1293179166917,subida
86879300,Estrela,ev20240430,desenvolvimento,12,ridge_montante,meio_6h,34,219.69469385128556,-124.0011731467127,573.7546708667801,subida
86879300,Estrela,ev20240430,desenvolvimento,12,ridge_montante,original,34,259.4391490597699,-230.4423692400204,670.9579794421738,subida
86879300,Estrela,ev20240616,desenvolvimento,6,gbm_postos,integral_12h,44,33.20200635504793,0.5741228467342022,318.8684061995946,subida
86879300,Estrela,ev20240616,desenvolvimento,6,gbm_postos,integral_6h,44,35.179795898029674,5.110190448527166,342.76582254296227,subida
86879300,Estrela,ev20240616,desenvolvimento,6,gbm_postos,meio_12h,44,23.773844531651093,-3.770978183498497,214.77615141615206,subida
86879300,Estrela,ev20240616,desenvolvimento,6,gbm_postos,meio_6h,44,24.37161628190645,-1.5029443826020177,213.3635624413514,subida
86879300,Estrela,ev20240616,desenvolvimento,6,gbm_postos,original,44,17.012082301956116,-8.11607921373117,110.68389663271,subida
86879300,Estrela,ev20240616,desenvolvimento,6,linear,integral_12h,44,17.292801309644915,0.9498402729930459,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,linear,integral_6h,44,17.005119584036944,-0.9064777056640413,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,linear,meio_12h,44,16.02419149464786,0.5837904152929034,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,linear,meio_6h,44,15.485974767764363,-0.3443685740356324,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,linear,original,44,15.874941170692393,0.21774055759276612,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,ridge_montante,integral_12h,44,17.292801309644915,0.9498402729930459,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,ridge_montante,integral_6h,44,17.005119584036944,-0.9064777056640413,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,ridge_montante,meio_12h,44,16.02419149464786,0.5837904152929034,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,ridge_montante,meio_6h,44,15.485974767764363,-0.3443685740356324,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,6,ridge_montante,original,44,15.874941170692393,0.21774055759276612,51.88623362249291,subida
86879300,Estrela,ev20240616,desenvolvimento,9,gbm_postos,integral_12h,48,44.845933948224136,4.230922990581419,451.1300169595943,subida
86879300,Estrela,ev20240616,desenvolvimento,9,gbm_postos,integral_6h,48,54.65772003765921,3.8124099280827672,506.48370004474737,subida
86879300,Estrela,ev20240616,desenvolvimento,9,gbm_postos,meio_12h,48,32.88437152540963,0.18171026049751995,310.4636826832707,subida
86879300,Estrela,ev20240616,desenvolvimento,9,gbm_postos,meio_6h,48,36.925604925434754,-0.027546270751779883,338.14052422584746,subida
86879300,Estrela,ev20240616,desenvolvimento,9,gbm_postos,original,48,23.37051121702477,-3.867502469586379,169.7973484069471,subida
86879300,Estrela,ev20240616,desenvolvimento,9,linear,integral_12h,48,37.27433740152059,10.068856435092362,76.06996654507566,subida
86879300,Estrela,ev20240616,desenvolvimento,9,linear,integral_6h,48,32.35292460640613,5.663768919321034,75.68637430894228,subida
86879300,Estrela,ev20240616,desenvolvimento,9,linear,meio_12h,48,32.281501087894895,5.312474170631002,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,9,linear,meio_6h,48,29.1375425086552,3.1099304127453515,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,9,linear,original,48,27.487876406931974,0.5560919061696552,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,9,ridge_montante,integral_12h,48,37.27433740152059,10.068856435092362,76.06996654507566,subida
86879300,Estrela,ev20240616,desenvolvimento,9,ridge_montante,integral_6h,48,32.35292460640613,5.663768919321034,75.68637430894228,subida
86879300,Estrela,ev20240616,desenvolvimento,9,ridge_montante,meio_12h,48,32.281501087894895,5.312474170631002,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,9,ridge_montante,meio_6h,48,29.1375425086552,3.1099304127453515,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,9,ridge_montante,original,48,27.487876406931974,0.5560919061696552,74.48318679111026,subida
86879300,Estrela,ev20240616,desenvolvimento,12,gbm_postos,integral_12h,51,43.563783333436305,18.453319546987686,509.3273269438291,subida
86879300,Estrela,ev20240616,desenvolvimento,12,gbm_postos,integral_6h,51,58.91662399271061,8.722448732966981,618.7708204743817,subida
86879300,Estrela,ev20240616,desenvolvimento,12,gbm_postos,meio_12h,51,32.41917990740768,8.820590051692877,349.53037554885304,subida
86879300,Estrela,ev20240616,desenvolvimento,12,gbm_postos,meio_6h,51,40.720660967122164,3.9551546446824903,404.25212231412934,subida
86879300,Estrela,ev20240616,desenvolvimento,12,gbm_postos,original,51,28.66121528823193,-0.8121394436019923,189.7334241538765,subida
86879300,Estrela,ev20240616,desenvolvimento,12,linear,integral_12h,51,67.80382689949194,24.694668143172056,126.14042823834325,subida
86879300,Estrela,ev20240616,desenvolvimento,12,linear,integral_6h,51,60.8576433418482,18.162448926866322,127.96517746156655,subida
86879300,Estrela,ev20240616,desenvolvimento,12,linear,meio_12h,51,54.41839969747042,12.688386685403438,106.77632249186877,subida
86879300,Estrela,ev20240616,desenvolvimento,12,linear,meio_6h,51,50.945307918648545,9.422277077250538,100.59013883358944,subida
86879300,Estrela,ev20240616,desenvolvimento,12,linear,original,51,41.11023070063396,0.6821052276347928,101.58780953963128,subida
86879300,Estrela,ev20240616,desenvolvimento,12,ridge_montante,integral_12h,51,67.80382689949194,24.694668143172056,126.14042823834325,subida
86879300,Estrela,ev20240616,desenvolvimento,12,ridge_montante,integral_6h,51,60.8576433418482,18.162448926866322,127.96517746156655,subida
86879300,Estrela,ev20240616,desenvolvimento,12,ridge_montante,meio_12h,51,54.41839969747042,12.688386685403438,106.77632249186877,subida
86879300,Estrela,ev20240616,desenvolvimento,12,ridge_montante,meio_6h,51,50.945307918648545,9.422277077250538,100.59013883358944,subida
86879300,Estrela,ev20240616,desenvolvimento,12,ridge_montante,original,51,41.11023070063396,0.6821052276347928,101.58780953963128,subida
86879300,Estrela,ev20250528,calibracao,6,gbm_postos,integral_12h,10,83.93337554648205,32.17906910237325,141.337703554296,subida
86879300,Estrela,ev20250528,calibracao,6,gbm_postos,integral_6h,10,97.18052698227719,65.15582774982701,155.26064929233053,subida
86879300,Estrela,ev20250528,calibracao,6,gbm_postos,meio_12h,10,66.29467738476168,4.608645499299018,118.50517651698487,subida
86879300,Estrela,ev20250528,calibracao,6,gbm_postos,meio_6h,10,68.71558835811697,21.09702482302591,107.3381599104705,subida
86879300,Estrela,ev20250528,calibracao,6,gbm_postos,original,10,50.26130871212585,-22.961778103775213,124.85111622285831,subida
86879300,Estrela,ev20250528,calibracao,6,linear,integral_12h,10,55.27194537663327,43.5980423287112,84.26784447270688,subida
86879300,Estrela,ev20250528,calibracao,6,linear,integral_6h,10,55.43228990311259,52.85345407020809,84.31137707432163,subida
86879300,Estrela,ev20250528,calibracao,6,linear,meio_12h,10,43.65916210130649,28.614730111342944,66.352783570876,subida
86879300,Estrela,ev20250528,calibracao,6,linear,meio_6h,10,43.067608829031016,33.242435982091436,60.20817896399285,subida
86879300,Estrela,ev20250528,calibracao,6,linear,original,10,32.95924168461072,13.631417893974708,50.90633873212391,subida
86879300,Estrela,ev20250528,calibracao,6,ridge_montante,integral_12h,10,50.49333064688214,31.475764347649534,96.02329047530543,subida
86879300,Estrela,ev20250528,calibracao,6,ridge_montante,integral_6h,10,54.03795445369237,44.80806662607902,84.54361542333027,subida
86879300,Estrela,ev20250528,calibracao,6,ridge_montante,meio_12h,10,40.13411919710275,16.48786836507934,74.22796389996483,subida
86879300,Estrela,ev20250528,calibracao,6,ridge_montante,meio_6h,10,39.51003452783343,23.15401950429409,68.48812637397714,subida
86879300,Estrela,ev20250528,calibracao,6,ridge_montante,original,10,31.191868634932963,1.4999723825091222,63.01060837048044,subida
86879300,Estrela,ev20250528,calibracao,9,gbm_postos,integral_12h,11,125.61600841790772,0.7123133434113242,205.4140404924292,subida
86879300,Estrela,ev20250528,calibracao,9,gbm_postos,integral_6h,11,140.66273139063216,30.427110143655103,236.97880913112385,subida
86879300,Estrela,ev20250528,calibracao,9,gbm_postos,meio_12h,11,108.38310489729825,-23.054008406459243,170.22993042044277,subida
86879300,Estrela,ev20250528,calibracao,9,gbm_postos,meio_6h,11,114.52862858172033,-8.196610006337364,171.4918479731391,subida
